Doc IDs,Twitter Handle,Cosine Similarities,Country,,Cosine Iraq,Twitter Handle Iraq,,Cosine Kuwait,Twitter Handle Kuwait,,Cosine Lebanon,Twitter Handle Lebanon,,Cosine Egypt,Twitter Handle Egypt,,Cosine Bahrain,Twitter Handle Bahrain,,
2227,Egypt_alnagar80,0.25661513,Egypt,,,,,,,,,,,0.25661513,Egypt_alnagar80,,,,,
7475,Iraq_BarhamSalih,0.25616717,Iraq,,0.25616717,Iraq_BarhamSalih,,,,,,,,,,,,,,
7480,Iraq_BarhamSalih,0.2561487,Iraq,,0.2561487,Iraq_BarhamSalih,,,,,,,,,,,,,,
9120,Kuwait_@DrAlmutawa,0.25520837,Kuwait,,,,,0.25520837,Kuwait_@DrAlmutawa,,,,,,,,,,,
11179,Lebanon_Gebran_Bassil,0.2550095,Lebanon,,,,,,,,0.2550095,Lebanon_Gebran_Bassil,,,,,,,,
9546,Kuwait_@hamedzaidq8,0.25461537,Kuwait,,,,,0.25461537,Kuwait_@hamedzaidq8,,,,,,,,,,,
8907,Kuwait_@Alwashi7i,0.2539572,Kuwait,,,,,0.2539572,Kuwait_@Alwashi7i,,,,,,,,,,,
8391,Kuwait_@3bood_boushehri,0.2538051,Kuwait,,,,,0.2538051,Kuwait_@3bood_boushehri,,,,,,,,,,,
7372,Iraq_AlexMello02,0.25371334,Iraq,,0.25371334,Iraq_AlexMello02,,,,,,,,,,,,,,
3850,Egypt_Ghonim,0.2533282,Egypt,,,,,,,,,,,0.2533282,Egypt_Ghonim,,,,,
9931,Kuwait_@LettersHD,0.25210804,Kuwait,,,,,0.25210804,Kuwait_@LettersHD,,,,,,,,,,,
3484,Egypt_Elmo_27,0.2514304,Egypt,,,,,,,,,,,0.2514304,Egypt_Elmo_27,,,,,
8378,Kuwait_@3bood_boushehri,0.24951047,Kuwait,,,,,0.24951047,Kuwait_@3bood_boushehri,,,,,,,,,,,
8370,Kuwait_@3bood_boushehri,0.24947162,Kuwait,,,,,0.24947162,Kuwait_@3bood_boushehri,,,,,,,,,,,
9974,Kuwait_@LettersHD,0.24940619,Kuwait,,,,,0.24940619,Kuwait_@LettersHD,,,,,,,,,,,
7351,YosriFouda,0.24829213,Egypt,,,,,,,,,,,0.24829213,YosriFouda,,,,,
9557,Kuwait_@hamedzaidq8,0.24792582,Kuwait,,,,,0.24792582,Kuwait_@hamedzaidq8,,,,,,,,,,,
9551,Kuwait_@hamedzaidq8,0.24772389,Kuwait,,,,,0.24772389,Kuwait_@hamedzaidq8,,,,,,,,,,,
8530,Kuwait_@7madms,0.24751286,Kuwait,,,,,0.24751286,Kuwait_@7madms,,,,,,,,,,,
8873,Kuwait_@altwaimi1976,0.24737106,Kuwait,,,,,0.24737106,Kuwait_@altwaimi1976,,,,,,,,,,,
2312,Egypt_amalmaher,0.24607214,Egypt,,,,,,,,,,,0.24607214,Egypt_amalmaher,,,,,
10927,Lebanon_CAROLE_SAMAHA,0.24565554,Lebanon,,,,,,,,0.24565554,Lebanon_CAROLE_SAMAHA,,,,,,,,
8880,Kuwait_@altwaimi1976,0.24555764,Kuwait,,,,,0.24555764,Kuwait_@altwaimi1976,,,,,,,,,,,
3491,Egypt_Elmo_27,0.24540062,Egypt,,,,,,,,,,,0.24540062,Egypt_Elmo_27,,,,,
7354,YosriFouda,0.24529088,Egypt,,,,,,,,,,,0.24529088,YosriFouda,,,,,
9962,Kuwait_@LettersHD,0.2442231,Kuwait,,,,,0.2442231,Kuwait_@LettersHD,,,,,,,,,,,
9963,Kuwait_@LettersHD,0.24339412,Kuwait,,,,,0.24339412,Kuwait_@LettersHD,,,,,,,,,,,
8540,Kuwait_@7madms,0.24335262,Kuwait,,,,,0.24335262,Kuwait_@7madms,,,,,,,,,,,
7360,YosriFouda,0.24332602,Egypt,,,,,,,,,,,0.24332602,YosriFouda,,,,,
11186,Lebanon_Gebran_Bassil,0.24261647,Lebanon,,,,,,,,0.24261647,Lebanon_Gebran_Bassil,,,,,,,,
11188,Lebanon_Gebran_Bassil,0.24226731,Lebanon,,,,,,,,0.24226731,Lebanon_Gebran_Bassil,,,,,,,,
9814,Kuwait_@IOS1m,0.24220583,Kuwait,,,,,0.24220583,Kuwait_@IOS1m,,,,,,,,,,,
9313,Kuwait_@drjasem,0.2410874,Kuwait,,,,,0.2410874,Kuwait_@drjasem,,,,,,,,,,,
9920,Kuwait_@Kw__10,0.24018537,Kuwait,,,,,0.24018537,Kuwait_@Kw__10,,,,,,,,,,,
6752,monazaki,0.24011311,Egypt,,,,,,,,,,,0.24011311,monazaki,,,,,
9948,Kuwait_@LettersHD,0.23957337,Kuwait,,,,,0.23957337,Kuwait_@LettersHD,,,,,,,,,,,
8849,Kuwait_@altwaimi1976,0.2379239,Kuwait,,,,,0.2379239,Kuwait_@altwaimi1976,,,,,,,,,,,
2195,Egypt_alnagar80,0.23659597,Egypt,,,,,,,,,,,0.23659597,Egypt_alnagar80,,,,,
6749,monazaki,0.23637459,Egypt,,,,,,,,,,,0.23637459,monazaki,,,,,
7357,YosriFouda,0.2362865,Egypt,,,,,,,,,,,0.2362865,YosriFouda,,,,,
9148,Kuwait_@DrAlmutawa,0.23577546,Kuwait,,,,,0.23577546,Kuwait_@DrAlmutawa,,,,,,,,,,,
7629,Iraq_emadalsharaa,0.23557667,Iraq,,0.23557667,Iraq_emadalsharaa,,,,,,,,,,,,,,
9149,Kuwait_@DrAlmutawa,0.23541933,Kuwait,,,,,0.23541933,Kuwait_@DrAlmutawa,,,,,,,,,,,
4810,Egypt_MustafaHosny,0.23502634,Egypt,,,,,,,,,,,0.23502634,Egypt_MustafaHosny,,,,,
6659,MoezMasoud,0.23502511,Egypt,,,,,,,,,,,0.23502511,MoezMasoud,,,,,
8533,Kuwait_@7madms,0.23482223,Kuwait,,,,,0.23482223,Kuwait_@7madms,,,,,,,,,,,
6658,MoezMasoud,0.23471534,Egypt,,,,,,,,,,,0.23471534,MoezMasoud,,,,,
573,Bahrain_ShailaSabt,0.23447788,Bahrain,,,,,,,,,,,,,,0.23447788,Bahrain_ShailaSabt,,
4605,Egypt_MoezMasoud,0.23419258,Egypt,,,,,,,,,,,0.23419258,Egypt_MoezMasoud,,,,,
9255,Kuwait_@DrAlnefisi,0.23294641,Kuwait,,,,,0.23294641,Kuwait_@DrAlnefisi,,,,,,,,,,,
8908,Kuwait_@Alwashi7i,0.23271093,Kuwait,,,,,0.23271093,Kuwait_@Alwashi7i,,,,,,,,,,,
7791,Iraq_Hiwaosman,0.23249443,Iraq,,0.23249443,Iraq_Hiwaosman,,,,,,,,,,,,,,
8393,Kuwait_@3bood_boushehri,0.23221973,Kuwait,,,,,0.23221973,Kuwait_@3bood_boushehri,,,,,,,,,,,
9327,Kuwait_@drjasem,0.23153722,Kuwait,,,,,0.23153722,Kuwait_@drjasem,,,,,,,,,,,
9142,Kuwait_@DrAlmutawa,0.2314274,Kuwait,,,,,0.2314274,Kuwait_@DrAlmutawa,,,,,,,,,,,
7638,Iraq_emadalsharaa,0.23098622,Iraq,,0.23098622,Iraq_emadalsharaa,,,,,,,,,,,,,,
7381,Iraq_AlexMello02,0.22980766,Iraq,,0.22980766,Iraq_AlexMello02,,,,,,,,,,,,,,
9705,Kuwait_@hussen_q8,0.22965322,Kuwait,,,,,0.22965322,Kuwait_@hussen_q8,,,,,,,,,,,
9706,Kuwait_@hussen_q8,0.22917496,Kuwait,,,,,0.22917496,Kuwait_@hussen_q8,,,,,,,,,,,
9569,Kuwait_@Haya_abdulsalam,0.22884485,Kuwait,,,,,0.22884485,Kuwait_@Haya_abdulsalam,,,,,,,,,,,
8906,Kuwait_@Alwashi7i,0.22882873,Kuwait,,,,,0.22882873,Kuwait_@Alwashi7i,,,,,,,,,,,
6094,HamdyKandil,0.22867578,Egypt,,,,,,,,,,,0.22867578,HamdyKandil,,,,,
6661,MoezMasoud,0.22862718,Egypt,,,,,,,,,,,0.22862718,MoezMasoud,,,,,
8871,Kuwait_@altwaimi1976,0.22856286,Kuwait,,,,,0.22856286,Kuwait_@altwaimi1976,,,,,,,,,,,
9704,Kuwait_@hussen_q8,0.22822413,Kuwait,,,,,0.22822413,Kuwait_@hussen_q8,,,,,,,,,,,
8876,Kuwait_@altwaimi1976,0.22773682,Kuwait,,,,,0.22773682,Kuwait_@altwaimi1976,,,,,,,,,,,
1231,amrdiab,0.22722623,Egypt,,,,,,,,,,,0.22722623,amrdiab,,,,,
8877,Kuwait_@altwaimi1976,0.22661532,Kuwait,,,,,0.22661532,Kuwait_@altwaimi1976,,,,,,,,,,,
3486,Egypt_Elmo_27,0.22659169,Egypt,,,,,,,,,,,0.22659169,Egypt_Elmo_27,,,,,
8328,Iraq_tahadulaimi,0.22555883,Iraq,,0.22555883,Iraq_tahadulaimi,,,,,,,,,,,,,,
8021,Iraq_masoud_barzani,0.22536801,Iraq,,0.22536801,Iraq_masoud_barzani,,,,,,,,,,,,,,
9703,Kuwait_@hussen_q8,0.22485328,Kuwait,,,,,0.22485328,Kuwait_@hussen_q8,,,,,,,,,,,
9943,Kuwait_@LettersHD,0.2239807,Kuwait,,,,,0.2239807,Kuwait_@LettersHD,,,,,,,,,,,
10915,Lebanon_blackhawkinc,0.22386003,Lebanon,,,,,,,,0.22386003,Lebanon_blackhawkinc,,,,,,,,
6740,monazaki,0.22382067,Egypt,,,,,,,,,,,0.22382067,monazaki,,,,,
10929,Lebanon_CAROLE_SAMAHA,0.22373916,Lebanon,,,,,,,,0.22373916,Lebanon_CAROLE_SAMAHA,,,,,,,,
2205,Egypt_alnagar80,0.22364363,Egypt,,,,,,,,,,,0.22364363,Egypt_alnagar80,,,,,
7375,Iraq_AlexMello02,0.22350755,Iraq,,0.22350755,Iraq_AlexMello02,,,,,,,,,,,,,,
9815,Kuwait_@IOS1m,0.22331274,Kuwait,,,,,0.22331274,Kuwait_@IOS1m,,,,,,,,,,,
7328,YosriFouda,0.22264117,Egypt,,,,,,,,,,,0.22264117,YosriFouda,,,,,
1061,amalmaher,0.22221027,Egypt,,,,,,,,,,,0.22221027,amalmaher,,,,,
10914,Lebanon_blackhawkinc,0.22196804,Lebanon,,,,,,,,0.22196804,Lebanon_blackhawkinc,,,,,,,,
6757,monazaki,0.22190209,Egypt,,,,,,,,,,,0.22190209,monazaki,,,,,
7337,YosriFouda,0.22143076,Egypt,,,,,,,,,,,0.22143076,YosriFouda,,,,,
9562,Kuwait_@hamedzaidq8,0.22111973,Kuwait,,,,,0.22111973,Kuwait_@hamedzaidq8,,,,,,,,,,,
6657,MoezMasoud,0.22107407,Egypt,,,,,,,,,,,0.22107407,MoezMasoud,,,,,
565,Bahrain_ShailaSabt,0.22097352,Bahrain,,,,,,,,,,,,,,0.22097352,Bahrain_ShailaSabt,,
7348,YosriFouda,0.22082886,Egypt,,,,,,,,,,,0.22082886,YosriFouda,,,,,
8321,Iraq_StaarSaad,0.2207762,Iraq,,0.2207762,Iraq_StaarSaad,,,,,,,,,,,,,,
8561,Kuwait_@7sun_q8,0.22069864,Kuwait,,,,,0.22069864,Kuwait_@7sun_q8,,,,,,,,,,,
7371,Iraq_AlexMello02,0.2204887,Iraq,,0.2204887,Iraq_AlexMello02,,,,,,,,,,,,,,
9934,Kuwait_@LettersHD,0.22016177,Kuwait,,,,,0.22016177,Kuwait_@LettersHD,,,,,,,,,,,
9146,Kuwait_@DrAlmutawa,0.2198708,Kuwait,,,,,0.2198708,Kuwait_@DrAlmutawa,,,,,,,,,,,
11299,Lebanon_HaririAMay,0.21953863,Lebanon,,,,,,,,0.21953863,Lebanon_HaririAMay,,,,,,,,
9579,Kuwait_@Haya_abdulsalam,0.2195313,Kuwait,,,,,0.2195313,Kuwait_@Haya_abdulsalam,,,,,,,,,,,
9911,Kuwait_@KwShujaa,0.21897402,Kuwait,,,,,0.21897402,Kuwait_@KwShujaa,,,,,,,,,,,
11192,Lebanon_Gebran_Bassil,0.21885625,Lebanon,,,,,,,,0.21885625,Lebanon_Gebran_Bassil,,,,,,,,
11181,Lebanon_Gebran_Bassil,0.21866852,Lebanon,,,,,,,,0.21866852,Lebanon_Gebran_Bassil,,,,,,,,
9256,Kuwait_@DrAlnefisi,0.21841393,Kuwait,,,,,0.21841393,Kuwait_@DrAlnefisi,,,,,,,,,,,
5077,Egypt_sherine,0.21746317,Egypt,,,,,,,,,,,0.21746317,Egypt_sherine,,,,,
10912,Lebanon_blackhawkinc,0.21744916,Lebanon,,,,,,,,0.21744916,Lebanon_blackhawkinc,,,,,,,,
9330,Kuwait_@drjasem,0.21706098,Kuwait,,,,,0.21706098,Kuwait_@drjasem,,,,,,,,,,,
9555,Kuwait_@hamedzaidq8,0.21673293,Kuwait,,,,,0.21673293,Kuwait_@hamedzaidq8,,,,,,,,,,,
10922,Lebanon_blackhawkinc,0.2163555,Lebanon,,,,,,,,0.2163555,Lebanon_blackhawkinc,,,,,,,,
7803,Iraq_Hiwaosman,0.2162486,Iraq,,0.2162486,Iraq_Hiwaosman,,,,,,,,,,,,,,
8882,Kuwait_@altwaimi1976,0.2161933,Kuwait,,,,,0.2161933,Kuwait_@altwaimi1976,,,,,,,,,,,
10916,Lebanon_blackhawkinc,0.2157537,Lebanon,,,,,,,,0.2157537,Lebanon_blackhawkinc,,,,,,,,
6760,monazaki,0.21549599,Egypt,,,,,,,,,,,0.21549599,monazaki,,,,,
9554,Kuwait_@hamedzaidq8,0.21412468,Kuwait,,,,,0.21412468,Kuwait_@hamedzaidq8,,,,,,,,,,,
9332,Kuwait_@Dr_alwasmi,0.21353653,Kuwait,,,,,0.21353653,Kuwait_@Dr_alwasmi,,,,,,,,,,,
10918,Lebanon_blackhawkinc,0.21352723,Lebanon,,,,,,,,0.21352723,Lebanon_blackhawkinc,,,,,,,,
1981,Egypt_abdrhmanabnody,0.21234944,Egypt,,,,,,,,,,,0.21234944,Egypt_abdrhmanabnody,,,,,
9964,Kuwait_@LettersHD,0.21227007,Kuwait,,,,,0.21227007,Kuwait_@LettersHD,,,,,,,,,,,
8384,Kuwait_@3bood_boushehri,0.21149978,Kuwait,,,,,0.21149978,Kuwait_@3bood_boushehri,,,,,,,,,,,
2196,Egypt_alnagar80,0.21140182,Egypt,,,,,,,,,,,0.21140182,Egypt_alnagar80,,,,,
6762,monazaki,0.21115428,Egypt,,,,,,,,,,,0.21115428,monazaki,,,,,
11579,Lebanon_Jessicaazar,0.21100706,Lebanon,,,,,,,,0.21100706,Lebanon_Jessicaazar,,,,,,,,
8404,Kuwait_@3bood_boushehri,0.2108548,Kuwait,,,,,0.2108548,Kuwait_@3bood_boushehri,,,,,,,,,,,
2231,Egypt_alnagar80,0.2108284,Egypt,,,,,,,,,,,0.2108284,Egypt_alnagar80,,,,,
8894,Kuwait_@altwaimi1976,0.21038567,Kuwait,,,,,0.21038567,Kuwait_@altwaimi1976,,,,,,,,,,,
9257,Kuwait_@DrAlnefisi,0.21018109,Kuwait,,,,,0.21018109,Kuwait_@DrAlnefisi,,,,,,,,,,,
2193,Egypt_alnagar80,0.21000634,Egypt,,,,,,,,,,,0.21000634,Egypt_alnagar80,,,,,
11508,Lebanon_JadAbumrad,0.20993748,Lebanon,,,,,,,,0.20993748,Lebanon_JadAbumrad,,,,,,,,
7334,YosriFouda,0.20983443,Egypt,,,,,,,,,,,0.20983443,YosriFouda,,,,,
11189,Lebanon_Gebran_Bassil,0.20967737,Lebanon,,,,,,,,0.20967737,Lebanon_Gebran_Bassil,,,,,,,,
9940,Kuwait_@LettersHD,0.2093162,Kuwait,,,,,0.2093162,Kuwait_@LettersHD,,,,,,,,,,,
8853,Kuwait_@altwaimi1976,0.20862328,Kuwait,,,,,0.20862328,Kuwait_@altwaimi1976,,,,,,,,,,,
7657,Iraq_Erbil_iq,0.20852843,Iraq,,0.20852843,Iraq_Erbil_iq,,,,,,,,,,,,,,
7630,Iraq_emadalsharaa,0.20851843,Iraq,,0.20851843,Iraq_emadalsharaa,,,,,,,,,,,,,,
1944,Egypt_abdrhmanabnody,0.20805138,Egypt,,,,,,,,,,,0.20805138,Egypt_abdrhmanabnody,,,,,
8376,Kuwait_@3bood_boushehri,0.20778695,Kuwait,,,,,0.20778695,Kuwait_@3bood_boushehri,,,,,,,,,,,
9702,Kuwait_@hussen_q8,0.20768796,Kuwait,,,,,0.20768796,Kuwait_@hussen_q8,,,,,,,,,,,
9534,Kuwait_@hamedzaidq8,0.2075312,Kuwait,,,,,0.2075312,Kuwait_@hamedzaidq8,,,,,,,,,,,
9935,Kuwait_@LettersHD,0.20749322,Kuwait,,,,,0.20749322,Kuwait_@LettersHD,,,,,,,,,,,
9156,Kuwait_@DrAlmutawa,0.20740546,Kuwait,,,,,0.20740546,Kuwait_@DrAlmutawa,,,,,,,,,,,
5351,Egypt_Yosraellozy,0.20692757,Egypt,,,,,,,,,,,0.20692757,Egypt_Yosraellozy,,,,,
7633,Iraq_emadalsharaa,0.20658366,Iraq,,0.20658366,Iraq_emadalsharaa,,,,,,,,,,,,,,
9143,Kuwait_@DrAlmutawa,0.20630592,Kuwait,,,,,0.20630592,Kuwait_@DrAlmutawa,,,,,,,,,,,
2197,Egypt_alnagar80,0.20627041,Egypt,,,,,,,,,,,0.20627041,Egypt_alnagar80,,,,,
9145,Kuwait_@DrAlmutawa,0.20569189,Kuwait,,,,,0.20569189,Kuwait_@DrAlmutawa,,,,,,,,,,,
3547,Egypt_Essam_Sultan,0.2050223,Egypt,,,,,,,,,,,0.2050223,Egypt_Essam_Sultan,,,,,
9150,Kuwait_@DrAlmutawa,0.20499963,Kuwait,,,,,0.20499963,Kuwait_@DrAlmutawa,,,,,,,,,,,
9809,Kuwait_@IOS1m,0.20409577,Kuwait,,,,,0.20409577,Kuwait_@IOS1m,,,,,,,,,,,
9913,Kuwait_@Kw__10,0.20390792,Kuwait,,,,,0.20390792,Kuwait_@Kw__10,,,,,,,,,,,
6750,monazaki,0.20382082,Egypt,,,,,,,,,,,0.20382082,monazaki,,,,,
2219,Egypt_alnagar80,0.20378247,Egypt,,,,,,,,,,,0.20378247,Egypt_alnagar80,,,,,
8535,Kuwait_@7madms,0.2035807,Kuwait,,,,,0.2035807,Kuwait_@7madms,,,,,,,,,,,
6758,monazaki,0.20341565,Egypt,,,,,,,,,,,0.20341565,monazaki,,,,,
9550,Kuwait_@hamedzaidq8,0.2030904,Kuwait,,,,,0.2030904,Kuwait_@hamedzaidq8,,,,,,,,,,,
9955,Kuwait_@LettersHD,0.2028174,Kuwait,,,,,0.2028174,Kuwait_@LettersHD,,,,,,,,,,,
7358,YosriFouda,0.20271091,Egypt,,,,,,,,,,,0.20271091,YosriFouda,,,,,
10920,Lebanon_blackhawkinc,0.20264795,Lebanon,,,,,,,,0.20264795,Lebanon_blackhawkinc,,,,,,,,
9334,Kuwait_@Dr_alwasmi,0.20264693,Kuwait,,,,,0.20264693,Kuwait_@Dr_alwasmi,,,,,,,,,,,
2234,Egypt_alqaradawy,0.20259027,Egypt,,,,,,,,,,,0.20259027,Egypt_alqaradawy,,,,,
2215,Egypt_alnagar80,0.20252638,Egypt,,,,,,,,,,,0.20252638,Egypt_alnagar80,,,,,
3479,Egypt_Elmo_27,0.20184875,Egypt,,,,,,,,,,,0.20184875,Egypt_Elmo_27,,,,,
7380,Iraq_AlexMello02,0.20101312,Iraq,,0.20101312,Iraq_AlexMello02,,,,,,,,,,,,,,
8890,Kuwait_@altwaimi1976,0.20099072,Kuwait,,,,,0.20099072,Kuwait_@altwaimi1976,,,,,,,,,,,
8879,Kuwait_@altwaimi1976,0.20098677,Kuwait,,,,,0.20098677,Kuwait_@altwaimi1976,,,,,,,,,,,
8900,Kuwait_@Alwashi7i,0.20089194,Kuwait,,,,,0.20089194,Kuwait_@Alwashi7i,,,,,,,,,,,
6756,monazaki,0.200493,Egypt,,,,,,,,,,,0.200493,monazaki,,,,,
9708,Kuwait_@hussen_q8,0.20041876,Kuwait,,,,,0.20041876,Kuwait_@hussen_q8,,,,,,,,,,,
1237,amrdiab,0.20027599,Egypt,,,,,,,,,,,0.20027599,amrdiab,,,,,
10913,Lebanon_blackhawkinc,0.19963634,Lebanon,,,,,,,,0.19963634,Lebanon_blackhawkinc,,,,,,,,
6496,khaledalsawy,0.19943097,Egypt,,,,,,,,,,,0.19943097,khaledalsawy,,,,,
3503,Egypt_Elmo_27,0.19935577,Egypt,,,,,,,,,,,0.19935577,Egypt_Elmo_27,,,,,
9926,Kuwait_@Kw__10,0.199292,Kuwait,,,,,0.199292,Kuwait_@Kw__10,,,,,,,,,,,
5284,Egypt_waiel65,0.19928943,Egypt,,,,,,,,,,,0.19928943,Egypt_waiel65,,,,,
9139,Kuwait_@DrAlmutawa,0.19901766,Kuwait,,,,,0.19901766,Kuwait_@DrAlmutawa,,,,,,,,,,,
7474,Iraq_BarhamSalih,0.19897956,Iraq,,0.19897956,Iraq_BarhamSalih,,,,,,,,,,,,,,
7614,Iraq_emadalsharaa,0.19864875,Iraq,,0.19864875,Iraq_emadalsharaa,,,,,,,,,,,,,,
6665,MoezMasoud,0.19849393,Egypt,,,,,,,,,,,0.19849393,MoezMasoud,,,,,
9162,Kuwait_@DrAlmutawa,0.19848993,Kuwait,,,,,0.19848993,Kuwait_@DrAlmutawa,,,,,,,,,,,
6523,KhaledElNabawy,0.19804423,Egypt,,,,,,,,,,,0.19804423,KhaledElNabawy,,,,,
2223,Egypt_alnagar80,0.19778734,Egypt,,,,,,,,,,,0.19778734,Egypt_alnagar80,,,,,
8874,Kuwait_@altwaimi1976,0.1975213,Kuwait,,,,,0.1975213,Kuwait_@altwaimi1976,,,,,,,,,,,
567,Bahrain_ShailaSabt,0.19730973,Bahrain,,,,,,,,,,,,,,0.19730973,Bahrain_ShailaSabt,,
9547,Kuwait_@hamedzaidq8,0.19690664,Kuwait,,,,,0.19690664,Kuwait_@hamedzaidq8,,,,,,,,,,,
2314,Egypt_amalmaher,0.19671354,Egypt,,,,,,,,,,,0.19671354,Egypt_amalmaher,,,,,
2233,Egypt_alnagar80,0.19657509,Egypt,,,,,,,,,,,0.19657509,Egypt_alnagar80,,,,,
9924,Kuwait_@Kw__10,0.19641319,Kuwait,,,,,0.19641319,Kuwait_@Kw__10,,,,,,,,,,,
7384,Iraq_AlexMello02,0.195458,Iraq,,0.195458,Iraq_AlexMello02,,,,,,,,,,,,,,
11623,Lebanon_JohnDolmayan,0.19534914,Lebanon,,,,,,,,0.19534914,Lebanon_JohnDolmayan,,,,,,,,
1051,amalmaher,0.19521652,Egypt,,,,,,,,,,,0.19521652,amalmaher,,,,,
4821,Egypt_naderbakkar,0.19494256,Egypt,,,,,,,,,,,0.19494256,Egypt_naderbakkar,,,,,
8031,Iraq_masoud_barzani,0.19477418,Iraq,,0.19477418,Iraq_masoud_barzani,,,,,,,,,,,,,,
2890,Egypt_AsserYassin,0.19457802,Egypt,,,,,,,,,,,0.19457802,Egypt_AsserYassin,,,,,
10919,Lebanon_blackhawkinc,0.19457005,Lebanon,,,,,,,,0.19457005,Lebanon_blackhawkinc,,,,,,,,
7329,YosriFouda,0.19450086,Egypt,,,,,,,,,,,0.19450086,YosriFouda,,,,,
9563,Kuwait_@hamedzaidq8,0.19449177,Kuwait,,,,,0.19449177,Kuwait_@hamedzaidq8,,,,,,,,,,,
9333,Kuwait_@Dr_alwasmi,0.1943216,Kuwait,,,,,0.1943216,Kuwait_@Dr_alwasmi,,,,,,,,,,,
9568,Kuwait_@Haya_abdulsalam,0.19409797,Kuwait,,,,,0.19409797,Kuwait_@Haya_abdulsalam,,,,,,,,,,,
6662,MoezMasoud,0.19399254,Egypt,,,,,,,,,,,0.19399254,MoezMasoud,,,,,
8910,Kuwait_@Alwashi7i,0.19389577,Kuwait,,,,,0.19389577,Kuwait_@Alwashi7i,,,,,,,,,,,
6759,monazaki,0.19387986,Egypt,,,,,,,,,,,0.19387986,monazaki,,,,,
3508,Egypt_Elmo_27,0.19380586,Egypt,,,,,,,,,,,0.19380586,Egypt_Elmo_27,,,,,
7610,Iraq_emadalsharaa,0.19366102,Iraq,,0.19366102,Iraq_emadalsharaa,,,,,,,,,,,,,,
9922,Kuwait_@Kw__10,0.19365998,Kuwait,,,,,0.19365998,Kuwait_@Kw__10,,,,,,,,,,,
9560,Kuwait_@hamedzaidq8,0.19325455,Kuwait,,,,,0.19325455,Kuwait_@hamedzaidq8,,,,,,,,,,,
9806,Kuwait_@IOS1m,0.19318125,Kuwait,,,,,0.19318125,Kuwait_@IOS1m,,,,,,,,,,,
7250,Yosraellozy,0.19289996,Egypt,,,,,,,,,,,0.19289996,Yosraellozy,,,,,
9556,Kuwait_@hamedzaidq8,0.19216771,Kuwait,,,,,0.19216771,Kuwait_@hamedzaidq8,,,,,,,,,,,
8241,Iraq_Qusaihatam,0.19197595,Iraq,,0.19197595,Iraq_Qusaihatam,,,,,,,,,,,,,,
8025,Iraq_masoud_barzani,0.19169177,Iraq,,0.19169177,Iraq_masoud_barzani,,,,,,,,,,,,,,
7370,Iraq_AlexMello02,0.19135365,Iraq,,0.19135365,Iraq_AlexMello02,,,,,,,,,,,,,,
9309,Kuwait_@drjasem,0.19123638,Kuwait,,,,,0.19123638,Kuwait_@drjasem,,,,,,,,,,,
9322,Kuwait_@drjasem,0.19104122,Kuwait,,,,,0.19104122,Kuwait_@drjasem,,,,,,,,,,,
7798,Iraq_Hiwaosman,0.19103569,Iraq,,0.19103569,Iraq_Hiwaosman,,,,,,,,,,,,,,
7331,YosriFouda,0.1909526,Egypt,,,,,,,,,,,0.1909526,YosriFouda,,,,,
10917,Lebanon_blackhawkinc,0.19094862,Lebanon,,,,,,,,0.19094862,Lebanon_blackhawkinc,,,,,,,,
11084,Lebanon_FayrouzOfficial,0.19090205,Lebanon,,,,,,,,0.19090205,Lebanon_FayrouzOfficial,,,,,,,,
7588,Iraq_duaanagem,0.19072914,Iraq,,0.19072914,Iraq_duaanagem,,,,,,,,,,,,,,
9813,Kuwait_@IOS1m,0.19049576,Kuwait,,,,,0.19049576,Kuwait_@IOS1m,,,,,,,,,,,
2819,Egypt_Angham,0.1902569,Egypt,,,,,,,,,,,0.1902569,Egypt_Angham,,,,,
8857,Kuwait_@altwaimi1976,0.19011533,Kuwait,,,,,0.19011533,Kuwait_@altwaimi1976,,,,,,,,,,,
6640,MoezMasoud,0.18990304,Egypt,,,,,,,,,,,0.18990304,MoezMasoud,,,,,
9144,Kuwait_@DrAlmutawa,0.18990165,Kuwait,,,,,0.18990165,Kuwait_@DrAlmutawa,,,,,,,,,,,
7340,YosriFouda,0.18953447,Egypt,,,,,,,,,,,0.18953447,YosriFouda,,,,,
6491,khaledalsawy,0.1891104,Egypt,,,,,,,,,,,0.1891104,khaledalsawy,,,,,
7626,Iraq_emadalsharaa,0.18904467,Iraq,,0.18904467,Iraq_emadalsharaa,,,,,,,,,,,,,,
8926,Kuwait_@al_amer1,0.18870755,Kuwait,,,,,0.18870755,Kuwait_@al_amer1,,,,,,,,,,,
4580,Egypt_MoezMasoud,0.18869667,Egypt,,,,,,,,,,,0.18869667,Egypt_MoezMasoud,,,,,
9331,Kuwait_@Dr_alwasmi,0.188491,Kuwait,,,,,0.188491,Kuwait_@Dr_alwasmi,,,,,,,,,,,
7350,YosriFouda,0.18810779,Egypt,,,,,,,,,,,0.18810779,YosriFouda,,,,,
10935,Lebanon_CyrineAbdlNour,0.18807912,Lebanon,,,,,,,,0.18807912,Lebanon_CyrineAbdlNour,,,,,,,,
12080,Lebanon_NadineLabaki,0.18807675,Lebanon,,,,,,,,0.18807675,Lebanon_NadineLabaki,,,,,,,,
9530,Kuwait_@hamedzaidq8,0.18803209,Kuwait,,,,,0.18803209,Kuwait_@hamedzaidq8,,,,,,,,,,,
